tweet_id,text,created_at,author_id
1836752319343460821,My boy hurricane @IsaacKrauss_Wx just got snatched :( https://t.co/dhmqu35GCD,,
1836752285247877629,"#BradPittIsAnAbuser #BradPitt Brad Pitt

Trudy Green, a Make it Right homeowner, died in 2018 due to bronchitis &amp; diabetes complications, about a year &amp; a half after a city health inspector condemned her property, forcing her to vacate due to toxic mold.
https://t.co/NrFh4MPwjR",,
1836752280298909946,"In the days, weeks, and months after a #hurricane like Francine makes landfall, many public agencies and insurance companies try to determine roughly how much they think the disaster will cost.

Yet damage to mental and physical health isn’t accounted for. https://t.co/qbXRJlnpD8",,
1836752139747508696,"My article on the @VendeeGlobe in latest @FranceToday mag. “Icebergs, hurricane-force winds, sleep deprivation &amp; desperate loneliness,” is how the solo, non-stop, round-the-planet race has been described. This year’s starts Nov 10th in the #Vendee. #sailing #yacht #oceanracing https://t.co/8l2k8x1qGF",,
1836752087431971204,"Y’all remember Hurricane Irma in 2017 that hit Miami. Well I seen a big nigga on here tell a woman that she looks better without makeup, and another woman told him to mind his business before she stick him in the eye of that hurricane and save everybody. THAT is why I stay humble https://t.co/PYb5tw7PrJ",,
1836751997162115477,"Hey @RepMTG @MTGreenee you seem to have adopted @realDonaldTrump way of dealing with charts (that hurricane path thing)
@JDVance @FOXnews @seanhannity @IngrahamAngle @JesseBWatters @greggutfeld @marthamaccallum @JudgeJeanine @ainsleyearhardt @SteveDoocy @LauraLoomer #TalkTheTruth https://t.co/MuWwBt8v4v",,
1836751996558438575,"#BradPittIsAnAbuser #BradPitt Brad Pitt

..they shared how mold growth led to headaches and breathing problems and ate through their floors and side walls, exposing their rooms to extreme heat and torrential rains.
https://t.co/NrFh4MQ49p",,
1836751928350421160,"@Sabre061 @CBSNews @JoeBiden @KamalaHarris Sadly Israel owns all political parties in the USA.

Any vote at this point is a vote for the United States of Israel.

Where in states like Texas you can’t get hurricane relief and you can lose a job for not signing a contract that you won’t boycott Israeli products since 2017",,
1836751820494156172,"#BradPittIsAnAbuser #BradPitt Brad Pitt

The four residents that Capital B spoke w for this story besides Green declined to speak on the record because of an ongoing lawsuit and because many have signed nondisclosure agreements with Pitt’s organization,
https://t.co/NrFh4MQ49p",,
1836751624372420661,"@AmericaPapaBear @DonaldJTrumpJr @60Minutes @CBSNews Remember that during hurricane season. Call trump and he can use his sharpie to keep you safe and change the storm’s path. Whatever you do, don’t believe the lying media, especially the meteorologists!",,
1836751593883963878,"Democrats insist “climate change” is an existential threat, causing an increase in storms and hurricanes.  Another hoax exposed!
As of 9/10/24:
6 named systems
2 hurricanes
1 major hurricane

As of 9/10/23:
13 named systems
2 hurricanes
3 major hurricanes",,
1836751552276475965,"Come when hurricane, turbulent with ache screaming winds of the dark.But

▬ٺون▬
◗222B◖

▬مٕستر▬مٕندوٕب▬
◗NBK◖

▬نمشؾ▬
◗E51◖

▬اىؤا▬
◗AR◖

▬تُيموُ▬
◗TEU85◖",,
1836751286613717116,"#BradPittIsAnAbuser #BradPitt Brad Pitt

The Make It Right fallout shows how disaster recovery failures can compound financial and emotional burdens for Black and vulnerable communities, and there’s no one to take accountability,
https://t.co/NrFh4MQ49p",,
1836751100407431674,@hintofspy It wouldn’t be FYE without a pending hurricane.,,
1836751027703316948,"@patriottakes Really?  Besides throwing paper towels that someone else paid for to hurricane survivors, when did DJT do something involving sacrifice because it was the right thing to do with no reward?  One time the POS saved anybody or anything when he didn't get anything out if it.… https://t.co/ecD0fS3tWS",,
1836750974482063858,"#BradPittIsAnAbuser #BradPitt Brad Pitt

A year later, residents  remain crowdfunding for repair costs and stuck in homes that pose a threat to their health. 
https://t.co/NrFh4MQ49p",,
1836750834131976544,"Hurricane center ups odds Gulf-bound tropical system could form, tracks 2 more Atlantic systems https://t.co/vU6FK4He4d",,
1836750732898238785,"@StevieRenee3 @Tim_Walz And no, by saying so, I'm not implying I'm infallible either - but you would never admit such a thing, would you? You are rapt by a demonic force; a veritable hurricane of hate. I do have compassion for you getting swept up it. But if there's any shred of humanity in you...",,
1836750639294267818,"T – Tenacious and tireless
E – Earnest and endearing
N – Never gives up
M – Massive successes
A – Arashi Tatsumaki... HURRICANE!

2/2 https://t.co/XxjX408q9b",,
1836750556838384073,"#BradPittIsAnAbuser #BradPitt Brad Pitt

The group would eventually change its goal to $5 million, but two years later, the group says they’ve raised just $380,000. Their public GoFundMe campaign has stalled at $1,035.
https://t.co/NrFh4MQ49p",,
1836750416685801651,"#BradPittIsAnAbuser #BradPitt Brad Pitt

Global Green hoped that with its name plus nationwide support for New Orleans’ hurricane victims, it would be easy to crowdfund the $20 million.
https://t.co/NrFh4MQ49p",,
1836750410377228343,"🖤♥️PRESLEE RAY♥️🖤
Welcome aboard!  Preslee, our future Golden Hurricane, is a 2025 C/UTL from Moore, OK.   She is a SR at Westmoore HS where she plays softball for the Lady Jaguars.  We are so excited to get you in an Epic Uniform. https://t.co/OdB1JH5dJ4",,
1836750348477927713,U.S. States most threatened by hurricane storm surge https://t.co/Xhk3LQYOZ7,,
1836750323064459618,"To her a hurricane of wordsand

▬ٺون▬
◗222B◖

▬مٕستر▬مٕندوٕب▬
◗NBK◖

▬نمشؾ▬
◗E51◖

▬اىؤا▬
◗AR◖

▬تُيموُ▬
◗TEU85◖",,
1836750254672085242,@Retus_ @CapcomFighters @RichDragonSF @misznikova @Roozu91 @Hurricane_FGC @Boltstrike_ @RANDUMBFGC @Geeck_O @Lord__Venom @veggeySF Alles gute zum geburtstag! 😄🎉,,
1836750224720556431,Forecasters are warily watching the Caribbean for the next hurricane threat https://t.co/mns0kHk7hS,,
1836750132953387154,#natgas #dbchartng And we hit the overshoot line at the 200 DMA. Hurricane fears wreaking the week. Maybe a little pop up at open and wait for the report. Getting down to the wire. Game over below. Will the report save the day? 😬 https://t.co/DuFTOd5eDY https://t.co/F0jrE56CBk,,
1836750115866021901,"The email address for #BradPittIsAnAbuser #BradPitt Brad Pitt's Make it Right and Global Green’s New Orleans office is invalid, and the larger Global Green organization did not respond to Capital B’s request for comment.
https://t.co/NrFh4MQ49p",,
1836750031753302103,".@PortTampaBay provides 40-46% of Florida's fuel. When a hurricane impacts the state, the domestic maritime industry works with partners at its marine fuel terminals to ensure that shoreside facilities are at capacity before the storm. https://t.co/CPNOqJClW9",,
1836749866694828313,"Could tropical storm/hurricane develop in the Gulf next week? Yes. 

Do we know anything else about it right now? No. Strength/path/impacts are all unknown. 

Check back early next week when that swirl is starting  to coalesce in the Caribbean #atxwx #txwx https://t.co/UDMvZ8g1TH",,
1836749789347639318,"In 2022,there was a glimmer of hope when the environmental nonprofit Global Green agreed to underwrite #BradPittIsAnAbuser #BradPitt’s org., offering to pay the homeowners $20.5 million. One issue: the org.never actually had the money in the first place.
https://t.co/NrFh4MPwjR",,
1836749659357819301,@90sManiax LIFE IS LIKE A HURRICANE.... HERE IN DUCKBURGGGGGGG,,
1836749580836511916,Hurricane Francine Attacks the Mountains - Extreme Wind Overnight Storm ... https://t.co/RtiD8Z1qLA via @YouTube sharing,,
1836749486862844161,"@indicatorfn I’m raising $20,000 until 10/12/2024 for My wife's chemo treatments and hurricane relief. Can you help?
https://t.co/0KMtXwQExZ

Please share!",,
1836749456659624389,"@POTUS @PressSec Said the man standing in the eye of a hurricane .
Look out folks 
It never goes the way o'joe
thinks it will .!!!!!  👴",,
1836749378536542281,@shoholove2025 @EBU_HQ @Eurovision The article I attached is one of many proofs that Hurricane/October Rain is song with political meaning. And using your ESC victory for helping your country is way different than promoting the genocide your government is doing. Eden's only gigs have been Zionist events,,
1836749145710997662,"#BradPittIsAnAbuser #BradPitt Brad Pitt organization has offered some residents direct help only if they’ve agreed to sign NDA and removed themselves from the lawsuit. Even then, residents told Capital B,there has been no movement over the past two years.
https://t.co/NrFh4MQ49p",,
1836749066539053557,@Hurricane__44 https://t.co/x6JK2qt2ww,,
1836748792336646422,"In 2019, #BradPittIsAnAbuser #BradPitt Brad Pitt unsuccessfully petitioned to have his name removed from the class-action lawsuit, 
https://t.co/NrFh4MQ49p",,
1836748737227411918,"@washingtonpost When a hurricane is heading our way, you report it? Yet you sane-wash Trump every single day. Harris will win PA just as Biden did, not that she will need it. What has Trump done to increase his share of the vote in PA since 2020? Nothing. Your polls are junk.",,
1836748705929507208,@Hurricane__44 Bricked up ass Swiss roll.,,
1836748668755407168,"Another possible storm, forming just outside the Gulf of Mexico. Hurricane season can be slightly annoying at times. https://t.co/OMlEU5k5eT",,
1836748545258393891,"Following Hurricane Katrina and the start of the COVID-19 pandemic, some federal taxpayer dollars went toward repairing and improving private K-12 schools in multiple states. 
https://t.co/IH4oTMfkun",,
1836748485187469823,Puerto Rico is still recovering from Hurricane Maria — nearly seven years after the powerful Category 4 storm caused extensive damage to the island's already delicate infrastructure. https://t.co/iAM6fA9Nry,,
1836748419919921522,"Currently three areas of interest for tropical activity exists across the Atlantic basin, with the most significant one near the Yucatan peninsula which poses a threat to land, more details later.

#tropicalwx #hurricane #Helene https://t.co/dFBM1I49mS",,
1836748388122980441,"Private insured losses from Hurricane Francine, which hit Louisiana last week, are unlikely to exceed $2 billion and will be ""manageable"" for the reinsurance market, Moody's RMS has estimated

Read the full story here: https://t.co/mCZlvmRcNl

 #HurricaneFrancine #InsuranceLosses",,
1836748372457488728,"In recent years, #BradPittIsAnAbuser #BradPitt Brad Pitt has not issued any public statement addressing the controversy, although sources close to the actor have said he has “denied responsibility.”  
https://t.co/NrFh4MQ49p",,
1836748074967802330,@numetal_moment He actually debuted the song earlier in the show during a Christian and Hurricane match when he was promoting his new autobiography. Just watched this episode yesterday.,,
1836747868628983851,Fox 14 Your Morning News: Disaster Unemployment Assistance available to those affected by Hurricane Francine https://t.co/GdcUIRV2Ab #News #MorningShow https://t.co/g28oe0I4ra,,
1836747825784279098,"@gtconway3d @TheKiffness How about this one ""Nuke that Hurricane""",,
1836747755978678679,"In 2018, more than 100 homeowners brought a class-action lawsuit, but #BradPittIsAnAbuser #BradPitt Brad Pitt’s nonprofit has effectively been disbanded since 2018, vacating its New Orleans’ offices and failing to renew its nonprofit status.
https://t.co/NrFh4MQ49p",,
1836747683379151023,The hurricane can just blow me right to wing stop,,
1836747653604135060,"@JonathanTurley @FBI @FBISaltLakeCity 

The Federal Bureau of Investigation (FBI) opened the Crossfire Hurricane investigation of Russian interference in July 2016, including a special focus on links between Trump associates and Russian officials and spies and suspected coordination between the… https://t.co/WDqzxu5ync",,
1836747524163400115,@Zackwowr @myshoesareoff @lauferlaw @elonmusk 😂🤣looks like trumps sharpie line making the hurricane move with it. bahahaha,,
1836747483365470684,"My contempt, hurricane, his colorful bow of rain. I

▬ٺون▬
◗FVF◖

▬لُفيُل▬شوُز▬▬لُيفُل▬لُيُفيُل
◗AA26◖

▬نمشؾ▬
◗KC30◖

▬بلؤمنغدَىلز▬بلؤمينغدَىلز▬
◗BB35◖",,
1836747461647278309,@gtconway3d @TheKiffness And “Hurricane Sharpie”!!,,
1836747455670452449,"As hurricane season intensifies, it is time for a PSA on the difference between a Cat 1 and a Cat 5 https://t.co/WLPAW8hZez",,
1836747448858882455,"The Hurricane Steve Paine and Mike Colsten 1990 @WeedsportSpdwy 
📷 Ken Dippel https://t.co/CN57qknSf5",,
1836747411605147711,"Seeing how underhanded our US GOVT is, I've come to this theory. 
Pretty sure Hurricane Katrina was the 1st successful massive manipulated Hurricane  to displace people en masse.",,
1836747386292711807,#HurricaneSeason2024 #WeatherForecast   Chaos to Clarity: On High Alert for Hurricane Next Week https://t.co/w8m5QYmTeV via @YouTube,,
